fips_from,fips_to,year_from,year_to,weight,change_type,notes,weight_source
47131,47131,1970,2023,1,stable,No changes,identity
47133,47133,1970,2023,1,stable,No changes,identity
47135,47135,1970,2023,1,stable,No changes,identity
47137,47137,1970,2023,1,stable,No changes,identity
47139,47139,1970,2023,1,stable,No changes,identity
47141,47141,1970,2023,1,stable,No changes,identity
47143,47143,1970,2023,1,stable,No changes,identity
47145,47145,1970,2023,1,stable,No changes,identity
47147,47147,1970,2023,1,stable,No changes,identity
47149,47149,1970,2023,1,stable,No changes,identity
4715,4715,1970,2023,1,stable,No changes,identity
47151,47151,1970,2023,1,stable,No changes,identity
47153,47153,1970,2023,1,stable,No changes,identity
47155,47155,1970,2023,1,stable,No changes,identity
47157,47157,1970,2023,1,stable,No changes,identity
47159,47159,1970,2023,1,stable,No changes,identity
47161,47161,1970,2023,1,stable,No changes,identity
47163,47163,1970,2023,1,stable,No changes,identity
47165,47165,1970,2023,1,stable,No changes,identity
47167,47167,1970,2023,1,stable,No changes,identity
47169,47169,1970,2023,1,stable,No changes,identity
4717,4717,1970,2023,1,stable,No changes,identity
47171,47171,1970,2023,1,stable,No changes,identity
47173,47173,1970,2023,1,stable,No changes,identity
47175,47175,1970,2023,1,stable,No changes,identity
47177,47177,1970,2023,1,stable,No changes,identity
47179,47179,1970,2023,1,stable,No changes,identity
47181,47181,1970,2023,1,stable,No changes,identity
47183,47183,1970,2023,1,stable,No changes,identity
47185,47185,1970,2023,1,stable,No changes,identity
47187,47187,1970,2023,1,stable,No changes,identity
47189,47189,1970,2023,1,stable,No changes,identity
4719,4719,1970,2023,1,stable,No changes,identity
4721,4721,1970,2023,1,stable,No changes,identity
4723,4723,1970,2023,1,stable,No changes,identity
4725,4725,1970,2023,1,stable,No changes,identity
4727,4727,1970,2023,1,stable,No changes,identity
4729,4729,1970,2023,1,stable,No changes,identity
473,473,1970,2023,1,stable,No changes,identity
4731,4731,1970,2023,1,stable,No changes,identity
4733,4733,1970,2023,1,stable,No changes,identity
4735,4735,1970,2023,1,stable,No changes,identity
4737,4737,1970,2023,1,stable,No changes,identity
4739,4739,1970,2023,1,stable,No changes,identity
4741,4741,1970,2023,1,stable,No changes,identity
4743,4743,1970,2023,1,stable,No changes,identity
4745,4745,1970,2023,1,stable,No changes,identity
4747,4747,1970,2023,1,stable,No changes,identity
4749,4749,1970,2023,1,stable,No changes,identity
475,475,1970,2023,1,stable,No changes,identity
4751,4751,1970,2023,1,stable,No changes,identity
4753,4753,1970,2023,1,stable,No changes,identity
4755,4755,1970,2023,1,stable,No changes,identity
4757,4757,1970,2023,1,stable,No changes,identity
4759,4759,1970,2023,1,stable,No changes,identity
4761,4761,1970,2023,1,stable,No changes,identity
4763,4763,1970,2023,1,stable,No changes,identity
4765,4765,1970,2023,1,stable,No changes,identity
4767,4767,1970,2023,1,stable,No changes,identity
4769,4769,1970,2023,1,stable,No changes,identity
477,477,1970,2023,1,stable,No changes,identity
4771,4771,1970,2023,1,stable,No changes,identity
4773,4773,1970,2023,1,stable,No changes,identity
4775,4775,1970,2023,1,stable,No changes,identity
4777,4777,1970,2023,1,stable,No changes,identity
4779,4779,1970,2023,1,stable,No changes,identity
4781,4781,1970,2023,1,stable,No changes,identity
4783,4783,1970,2023,1,stable,No changes,identity
4785,4785,1970,2023,1,stable,No changes,identity
4787,4787,1970,2023,1,stable,No changes,identity
4789,4789,1970,2023,1,stable,No changes,identity
479,479,1970,2023,1,stable,No changes,identity
4791,4791,1970,2023,1,stable,No changes,identity
4793,4793,1970,2023,1,stable,No changes,identity
4795,4795,1970,2023,1,stable,No changes,identity
4797,4797,1970,2023,1,stable,No changes,identity
4799,4799,1970,2023,1,stable,No changes,identity
481,481,1970,2023,1,stable,No changes,identity
48101,48101,1970,2023,1,stable,No changes,identity
48103,48103,1970,2023,1,stable,No changes,identity
48105,48105,1970,2023,1,stable,No changes,identity
48107,48107,1970,2023,1,stable,No changes,identity
48109,48109,1970,2023,1,stable,No changes,identity
4811,4811,1970,2023,1,stable,No changes,identity
48111,48111,1970,2023,1,stable,No changes,identity
48113,48113,1970,2023,1,stable,No changes,identity
48115,48115,1970,2023,1,stable,No changes,identity
48117,48117,1970,2023,1,stable,No changes,identity
48119,48119,1970,2023,1,stable,No changes,identity
48121,48121,1970,2023,1,stable,No changes,identity
48123,48123,1970,2023,1,name_correction,"De Witt County -> DeWitt County, TX",identity
48125,48125,1970,2023,1,stable,No changes,identity
48127,48127,1970,2023,1,stable,No changes,identity
48129,48129,1970,2023,1,stable,No changes,identity
4813,4813,1970,2023,1,stable,No changes,identity
48131,48131,1970,2023,1,stable,No changes,identity
48133,48133,1970,2023,1,stable,No changes,identity
48135,48135,1970,2023,1,stable,No changes,identity
48137,48137,1970,2023,1,stable,No changes,identity
48139,48139,1970,2023,1,stable,No changes,identity
48141,48141,1970,2023,1,stable,No changes,identity
48143,48143,1970,2023,1,stable,No changes,identity
48145,48145,1970,2023,1,stable,No changes,identity
48147,48147,1970,2023,1,stable,No changes,identity
48149,48149,1970,2023,1,stable,No changes,identity
4815,4815,1970,2023,1,stable,No changes,identity
48151,48151,1970,2023,1,stable,No changes,identity
48153,48153,1970,2023,1,stable,No changes,identity
48155,48155,1970,2023,1,stable,No changes,identity
48157,48157,1970,2023,1,stable,No changes,identity
48159,48159,1970,2023,1,stable,No changes,identity
48161,48161,1970,2023,1,stable,No changes,identity
48163,48163,1970,2023,1,stable,No changes,identity
48165,48165,1970,2023,1,stable,No changes,identity
48167,48167,1970,2023,1,stable,No changes,identity
48169,48169,1970,2023,1,stable,No changes,identity
4817,4817,1970,2023,1,stable,No changes,identity
48171,48171,1970,2023,1,stable,No changes,identity
48173,48173,1970,2023,1,stable,No changes,identity
48175,48175,1970,2023,1,stable,No changes,identity
48177,48177,1970,2023,1,stable,No changes,identity
48179,48179,1970,2023,1,stable,No changes,identity
48181,48181,1970,2023,1,stable,No changes,identity
48183,48183,1970,2023,1,stable,No changes,identity
48185,48185,1970,2023,1,stable,No changes,identity
48187,48187,1970,2023,1,stable,No changes,identity
48189,48189,1970,2023,1,stable,No changes,identity
4819,4819,1970,2023,1,stable,No changes,identity
48191,48191,1970,2023,1,stable,No changes,identity
48193,48193,1970,2023,1,stable,No changes,identity
48195,48195,1970,2023,1,stable,No changes,identity
48197,48197,1970,2023,1,stable,No changes,identity
48199,48199,1970,2023,1,stable,No changes,identity
48201,48201,1970,2023,1,stable,No changes,identity
48203,48203,1970,2023,1,stable,No changes,identity
48205,48205,1970,2023,1,stable,No changes,identity
48207,48207,1970,2023,1,stable,No changes,identity
48209,48209,1970,2023,1,stable,No changes,identity
4821,4821,1970,2023,1,stable,No changes,identity
48211,48211,1970,2023,1,stable,No changes,identity
48213,48213,1970,2023,1,stable,No changes,identity
48215,48215,1970,2023,1,stable,No changes,identity
48217,48217,1970,2023,1,stable,No changes,identity
48219,48219,1970,2023,1,stable,No changes,identity
48221,48221,1970,2023,1,stable,No changes,identity
48223,48223,1970,2023,1,stable,No changes,identity
48225,48225,1970,2023,1,stable,No changes,identity
48227,48227,1970,2023,1,stable,No changes,identity
48229,48229,1970,2023,1,stable,No changes,identity
4823,4823,1970,2023,1,stable,No changes,identity
48231,48231,1970,2023,1,stable,No changes,identity
48233,48233,1970,2023,1,stable,No changes,identity
48235,48235,1970,2023,1,stable,No changes,identity
48237,48237,1970,2023,1,stable,No changes,identity
48239,48239,1970,2023,1,stable,No changes,identity
48241,48241,1970,2023,1,stable,No changes,identity
48243,48243,1970,2023,1,stable,No changes,identity
48245,48245,1970,2023,1,stable,No changes,identity
48247,48247,1970,2023,1,stable,No changes,identity
48249,48249,1970,2023,1,stable,No changes,identity
4825,4825,1970,2023,1,stable,No changes,identity
48251,48251,1970,2023,1,stable,No changes,identity
48253,48253,1970,2023,1,stable,No changes,identity
48255,48255,1970,2023,1,stable,No changes,identity
48257,48257,1970,2023,1,stable,No changes,identity
48259,48259,1970,2023,1,stable,No changes,identity
48261,48261,1970,2023,1,stable,No changes,identity
48263,48263,1970,2023,1,stable,No changes,identity
48265,48265,1970,2023,1,stable,No changes,identity
48267,48267,1970,2023,1,stable,No changes,identity
48269,48269,1970,2023,1,stable,No changes,identity
4827,4827,1970,2023,1,stable,No changes,identity
48271,48271,1970,2023,1,stable,No changes,identity
48273,48273,1970,2023,1,stable,No changes,identity
48275,48275,1970,2023,1,stable,No changes,identity
48277,48277,1970,2023,1,stable,No changes,identity
48279,48279,1970,2023,1,stable,No changes,identity
48281,48281,1970,2023,1,stable,No changes,identity
48283,48283,1970,2023,1,stable,No changes,identity
48285,48285,1970,2023,1,stable,No changes,identity
48287,48287,1970,2023,1,stable,No changes,identity
48289,48289,1970,2023,1,stable,No changes,identity
4829,4829,1970,2023,1,stable,No changes,identity
48291,48291,1970,2023,1,stable,No changes,identity
48293,48293,1970,2023,1,stable,No changes,identity
48295,48295,1970,2023,1,stable,No changes,identity
48297,48297,1970,2023,1,stable,No changes,identity
48299,48299,1970,2023,1,stable,No changes,identity
483,483,1970,2023,1,stable,No changes,identity
48301,48301,1970,2023,1,stable,No changes,identity
48303,48303,1970,2023,1,stable,No changes,identity
48305,48305,1970,2023,1,stable,No changes,identity
48307,48307,1970,2023,1,stable,No changes,identity
48309,48309,1970,2023,1,stable,No changes,identity
4831,4831,1970,2023,1,stable,No changes,identity
48311,48311,1970,2023,1,stable,No changes,identity
48313,48313,1970,2023,1,stable,No changes,identity
48315,48315,1970,2023,1,stable,No changes,identity
48317,48317,1970,2023,1,stable,No changes,identity
48319,48319,1970,2023,1,stable,No changes,identity
48321,48321,1970,2023,1,stable,No changes,identity
48323,48323,1970,2023,1,stable,No changes,identity
48325,48325,1970,2023,1,stable,No changes,identity
48327,48327,1970,2023,1,stable,No changes,identity
48329,48329,1970,2023,1,stable,No changes,identity
4833,4833,1970,2023,1,stable,No changes,identity
48331,48331,1970,2023,1,stable,No changes,identity
48333,48333,1970,2023,1,stable,No changes,identity
48335,48335,1970,2023,1,stable,No changes,identity
48337,48337,1970,2023,1,stable,No changes,identity
48339,48339,1970,2023,1,stable,No changes,identity
48341,48341,1970,2023,1,stable,No changes,identity
48343,48343,1970,2023,1,stable,No changes,identity
48345,48345,1970,2023,1,stable,No changes,identity
48347,48347,1970,2023,1,stable,No changes,identity
48349,48349,1970,2023,1,stable,No changes,identity
4835,4835,1970,2023,1,stable,No changes,identity
48351,48351,1970,2023,1,stable,No changes,identity
48353,48353,1970,2023,1,stable,No changes,identity
48355,48355,1970,2023,1,stable,No changes,identity
48357,48357,1970,2023,1,stable,No changes,identity
48359,48359,1970,2023,1,stable,No changes,identity
48361,48361,1970,2023,1,stable,No changes,identity
48363,48363,1970,2023,1,stable,No changes,identity
48365,48365,1970,2023,1,stable,No changes,identity
48367,48367,1970,2023,1,stable,No changes,identity
48369,48369,1970,2023,1,stable,No changes,identity
4837,4837,1970,2023,1,stable,No changes,identity
48371,48371,1970,2023,1,stable,No changes,identity
48373,48373,1970,2023,1,stable,No changes,identity
48375,48375,1970,2023,1,stable,No changes,identity
48377,48377,1970,2023,1,stable,No changes,identity
48379,48379,1970,2023,1,stable,No changes,identity
48381,48381,1970,2023,1,stable,No changes,identity
48383,48383,1970,2023,1,stable,No changes,identity
48385,48385,1970,2023,1,stable,No changes,identity
48387,48387,1970,2023,1,stable,No changes,identity
48389,48389,1970,2023,1,stable,No changes,identity
4839,4839,1970,2023,1,stable,No changes,identity
48391,48391,1970,2023,1,stable,No changes,identity
48393,48393,1970,2023,1,stable,No changes,identity
48395,48395,1970,2023,1,stable,No changes,identity
48397,48397,1970,2023,1,stable,No changes,identity
48399,48399,1970,2023,1,stable,No changes,identity
48401,48401,1970,2023,1,stable,No changes,identity
48403,48403,1970,2023,1,stable,No changes,identity
48405,48405,1970,2023,1,stable,No changes,identity
48407,48407,1970,2023,1,stable,No changes,identity
48409,48409,1970,2023,1,stable,No changes,identity
4841,4841,1970,2023,1,stable,No changes,identity
48411,48411,1970,2023,1,stable,No changes,identity
48413,48413,1970,2023,1,stable,No changes,identity
48415,48415,1970,2023,1,stable,No changes,identity
48417,48417,1970,2023,1,stable,No changes,identity
48419,48419,1970,2023,1,stable,No changes,identity
48421,48421,1970,2023,1,stable,No changes,identity
48423,48423,1970,2023,1,stable,No changes,identity
48425,48425,1970,2023,1,stable,No changes,identity
48427,48427,1970,2023,1,stable,No changes,identity
48429,48429,1970,2023,1,stable,No changes,identity
4843,4843,1970,2023,1,stable,No changes,identity
48431,48431,1970,2023,1,stable,No changes,identity
48433,48433,1970,2023,1,stable,No changes,identity
48435,48435,1970,2023,1,stable,No changes,identity
48437,48437,1970,2023,1,stable,No changes,identity
48439,48439,1970,2023,1,stable,No changes,identity
48441,48441,1970,2023,1,stable,No changes,identity
48443,48443,1970,2023,1,stable,No changes,identity
48445,48445,1970,2023,1,stable,No changes,identity
48447,48447,1970,2023,1,stable,No changes,identity
48449,48449,1970,2023,1,stable,No changes,identity
4845,4845,1970,2023,1,stable,No changes,identity
48451,48451,1970,2023,1,stable,No changes,identity
48453,48453,1970,2023,1,stable,No changes,identity
48455,48455,1970,2023,1,stable,No changes,identity
48457,48457,1970,2023,1,stable,No changes,identity
48459,48459,1970,2023,1,stable,No changes,identity
48461,48461,1970,2023,1,stable,No changes,identity
48463,48463,1970,2023,1,stable,No changes,identity
48465,48465,1970,2023,1,stable,No changes,identity
48467,48467,1970,2023,1,stable,No changes,identity
48469,48469,1970,2023,1,stable,No changes,identity
4847,4847,1970,2023,1,stable,No changes,identity
48471,48471,1970,2023,1,stable,No changes,identity
48473,48473,1970,2023,1,stable,No changes,identity
48475,48475,1970,2023,1,stable,No changes,identity
48477,48477,1970,2023,1,stable,No changes,identity
48479,48479,1970,2023,1,stable,No changes,identity
48481,48481,1970,2023,1,stable,No changes,identity
48483,48483,1970,2023,1,stable,No changes,identity
48485,48485,1970,2023,1,stable,No changes,identity
48487,48487,1970,2023,1,stable,No changes,identity
48489,48489,1970,2023,1,stable,No changes,identity
4849,4849,1970,2023,1,stable,No changes,identity
48491,48491,1970,2023,1,stable,No changes,identity
48493,48493,1970,2023,1,stable,No changes,identity
48495,48495,1970,2023,1,stable,No changes,identity
48497,48497,1970,2023,1,stable,No changes,identity
48499,48499,1970,2023,1,stable,No changes,identity
485,485,1970,2023,1,stable,No changes,identity
48501,48501,1970,2023,1,stable,No changes,identity
48503,48503,1970,2023,1,stable,No changes,identity
48505,48505,1970,2023,1,stable,No changes,identity
48507,48507,1970,2023,1,stable,No changes,identity
4851,4851,1970,2023,1,stable,No changes,identity
4853,4853,1970,2023,1,stable,No changes,identity
4855,4855,1970,2023,1,stable,No changes,identity
4857,4857,1970,2023,1,stable,No changes,identity
4859,4859,1970,2023,1,stable,No changes,identity
4861,4861,1970,2023,1,stable,No changes,identity
4863,4863,1970,2023,1,stable,No changes,identity
4865,4865,1970,2023,1,stable,No changes,identity
4867,4867,1970,2023,1,stable,No changes,identity
4869,4869,1970,2023,1,stable,No changes,identity
487,487,1970,2023,1,stable,No changes,identity
4871,4871,1970,2023,1,stable,No changes,identity
4873,4873,1970,2023,1,stable,No changes,identity
4875,4875,1970,2023,1,stable,No changes,identity
4877,4877,1970,2023,1,stable,No changes,identity
4879,4879,1970,2023,1,stable,No changes,identity
4881,4881,1970,2023,1,stable,No changes,identity
4883,4883,1970,2023,1,stable,No changes,identity
4885,4885,1970,2023,1,stable,No changes,identity
4887,4887,1970,2023,1,stable,No changes,identity
4889,4889,1970,2023,1,stable,No changes,identity
489,489,1970,2023,1,stable,No changes,identity
4891,4891,1970,2023,1,stable,No changes,identity
4893,4893,1970,2023,1,stable,No changes,identity
4895,4895,1970,2023,1,stable,No changes,identity
4897,4897,1970,2023,1,stable,No changes,identity
4899,4899,1970,2023,1,stable,No changes,identity
49,49,1970,2023,1,stable,No changes,identity
491,491,1970,2023,1,stable,No changes,identity
4911,4911,1970,2023,1,stable,No changes,identity
4913,4913,1970,2023,1,stable,No changes,identity
4915,4915,1970,2023,1,stable,No changes,identity
4917,4917,1970,2023,1,stable,No changes,identity
4919,4919,1970,2023,1,stable,No changes,identity
4921,4921,1970,2023,1,stable,No changes,identity
4923,4923,1970,2023,1,stable,No changes,identity
4925,4925,1970,2023,1,stable,No changes,identity
4927,4927,1970,2023,1,stable,No changes,identity
4929,4929,1970,2023,1,stable,No changes,identity
493,493,1970,2023,1,stable,No changes,identity
4931,4931,1970,2023,1,stable,No changes,identity
4933,4933,1970,2023,1,stable,No changes,identity
4935,4935,1970,2023,1,stable,No changes,identity
4937,4937,1970,2023,1,stable,No changes,identity
4939,4939,1970,2023,1,stable,No changes,identity
4941,4941,1970,2023,1,stable,No changes,identity
4943,4943,1970,2023,1,stable,No changes,identity
4945,4945,1970,2023,1,stable,No changes,identity
4947,4947,1970,2023,1,stable,No changes,identity
4949,4949,1970,2023,1,stable,No changes,identity
495,495,1970,2023,1,stable,No changes,identity
4951,4951,1970,2023,1,stable,No changes,identity
4953,4953,1970,2023,1,stable,No changes,identity
4955,4955,1970,2023,1,stable,No changes,identity
4957,4957,1970,2023,1,stable,No changes,identity
497,497,1970,2023,1,stable,No changes,identity
499,499,1970,2023,1,stable,No changes,identity
501,501,1970,2023,1,stable,No changes,identity
5011,5011,1970,2023,1,stable,No changes,identity
5013,5013,1970,2023,1,stable,No changes,identity
5015,5015,1970,2023,1,stable,No changes,identity
5017,5017,1970,2023,1,stable,No changes,identity
5019,5019,1970,2023,1,stable,No changes,identity
5021,5021,1970,2023,1,stable,No changes,identity
5023,5023,1970,2023,1,stable,No changes,identity
5025,5025,1970,2023,1,stable,No changes,identity
5027,5027,1970,2023,1,stable,No changes,identity
503,503,1970,2023,1,stable,No changes,identity
505,505,1970,2023,1,stable,No changes,identity
507,507,1970,2023,1,stable,No changes,identity
509,509,1970,2023,1,stable,No changes,identity
51,51,1970,2023,1,stable,No changes,identity
5101,5101,1970,2023,1,stable,No changes,identity
5103,5103,1970,2023,1,stable,No changes,identity
5105,5105,1970,2023,1,stable,No changes,identity
5107,5107,1970,2023,1,stable,No changes,identity
5109,5109,1970,2023,1,stable,No changes,identity
511,511,1970,2023,1,stable,No changes,identity
511,511,1970,2023,1,stable,No changes,identity
51101,51101,1970,2023,1,stable,No changes,identity
51103,51103,1970,2023,1,stable,No changes,identity
51105,51105,1970,2023,1,stable,No changes,identity
51107,51107,1970,2023,1,stable,No changes,identity
51109,51109,1970,2023,1,stable,No changes,identity
5111,5111,1970,2023,1,stable,No changes,identity
5111,5111,1970,2023,1,stable,No changes,identity
51111,51111,1970,2023,1,stable,No changes,identity
51113,51113,1970,2023,1,stable,No changes,identity
51115,51115,1970,2023,1,stable,No changes,identity
51117,51117,1970,2023,1,stable,No changes,identity
51119,51119,1970,2023,1,stable,No changes,identity
51121,51121,1970,2023,1,stable,No changes,identity
51123,51123,1970,1971,1,stable,Nansemond County,identity
51123,51800,1972,2023,1,merger,Nansemond County merged into Suffolk city,identity
51125,51125,1970,2023,1,stable,No changes,identity
51127,51127,1970,2023,1,stable,No changes,identity
5113,5113,1970,2023,1,stable,No changes,identity
5113,5113,1970,2023,1,stable,No changes,identity
51131,51131,1970,2023,1,stable,No changes,identity
51133,51133,1970,2023,1,stable,No changes,identity
51135,51135,1970,2023,1,stable,No changes,identity
51137,51137,1970,2023,1,stable,No changes,identity
51139,51139,1970,2023,1,stable,No changes,identity
51141,51141,1970,2023,1,stable,No changes,identity
51143,51143,1970,2023,1,stable,No changes,identity
51145,51145,1970,2023,1,stable,No changes,identity
51147,51147,1970,2023,1,stable,No changes,identity
51149,51149,1970,2023,1,stable,No changes,identity
5115,5115,1970,2023,1,stable,No changes,identity
5115,5115,1970,2023,1,stable,No changes,identity
51153,51153,1970,2023,1,stable,No changes,identity
51155,51155,1970,2023,1,stable,No changes,identity
51157,51157,1970,2023,1,stable,No changes,identity
51159,51159,1970,2023,1,stable,No changes,identity
51161,51161,1970,2023,1,stable,No changes,identity
51163,51163,1970,2023,1,stable,No changes,identity
51165,51165,1970,2023,1,stable,No changes,identity
51167,51167,1970,2023,1,stable,No changes,identity
51169,51169,1970,2023,1,stable,No changes,identity
5117,5117,1970,2023,1,stable,No changes,identity
5117,5117,1970,2023,1,stable,No changes,identity
51171,51171,1970,2023,1,stable,No changes,identity
51173,51173,1970,2023,1,stable,No changes,identity
51175,51175,1970,2023,1,stable,No changes,identity
51177,51177,1970,2023,1,stable,No changes,identity
51179,51179,1970,2023,1,stable,No changes,identity
51181,51181,1970,2023,1,stable,No changes,identity
51183,51183,1970,2023,1,stable,No changes,identity
51185,51185,1970,2023,1,stable,No changes,identity
51187,51187,1970,2023,1,stable,No changes,identity
5119,5119,1970,2023,1,stable,No changes,identity
5119,5119,1970,2023,1,stable,No changes,identity
51191,51191,1970,2023,1,stable,No changes,identity
51193,51193,1970,2023,1,stable,No changes,identity
51195,51195,1970,2023,1,stable,No changes,identity
51197,51197,1970,2023,1,stable,No changes,identity
51199,51199,1990,2006,1,stable,York County,identity
51199,51700,2007,2023,0.01,boundary_change,York County → Newport News city,doc_transfer
51199,51199,2007,2023,0.99,stable,York County (remaining),doc_transfer
5121,5121,1970,2023,1,stable,No changes,identity
5121,5121,1970,2023,1,stable,No changes,identity
5123,5123,1970,2023,1,stable,No changes,identity
5123,5123,1970,2023,1,stable,No changes,identity
5125,5125,1970,2023,1,stable,No changes,identity
5125,5125,1970,2023,1,stable,No changes,identity
5127,5127,1970,2023,1,stable,No changes,identity
5127,5127,1970,2023,1,stable,No changes,identity
5129,5129,1970,2023,1,stable,No changes,identity
5129,5129,1970,2023,1,stable,No changes,identity
513,513,1970,2023,1,stable,No changes,identity
513,513,1970,2023,1,stable,No changes,identity
5131,5131,1970,2023,1,stable,No changes,identity
5131,5131,1970,2023,1,stable,No changes,identity
5133,5133,1970,2023,1,stable,No changes,identity
5133,5133,1970,2023,1,stable,No changes,identity
5135,5135,1970,2023,1,stable,No changes,identity
5135,5135,1970,2023,1,stable,No changes,identity
5136,5136,1970,2023,1,stable,No changes,identity
5137,5137,1970,2023,1,stable,No changes,identity
5137,5137,1970,2023,1,stable,No changes,identity
5139,5139,1970,2023,1,stable,No changes,identity
5141,5141,1970,2023,1,stable,No changes,identity
5141,5141,1970,2023,1,stable,No changes,identity
5143,5143,1970,2023,1,stable,No changes,identity
5143,5143,1970,2023,1,stable,No changes,identity
5145,5145,1970,2023,1,stable,No changes,identity
5145,5145,1970,2023,1,stable,No changes,identity
5147,5147,1970,2023,1,stable,No changes,identity
5147,5147,1970,2023,1,stable,No changes,identity
5149,5149,1970,2023,1,stable,No changes,identity
5149,5149,1970,2023,1,stable,No changes,identity
515,515,1970,2023,1,stable,No changes,identity
515,515,1970,2023,1,stable,No changes,identity
5151,5151,1970,2023,1,stable,No changes,identity
51510,51510,1970,2023,1,stable,No changes,identity
51515,51515,1990,2012,1,stable,Bedford city,identity
51515,51019,2013,2023,1,merger,Bedford city → Bedford County,identity
51520,51520,1970,2023,1,stable,No changes,identity
5153,5153,1970,2023,1,stable,No changes,identity
51530,51530,1970,2023,1,stable,No changes,identity
51540,51540,1970,2023,1,stable,No changes,identity
51550,51550,1970,2023,1,stable,No changes,identity
51560,51560,1990,2000,1,stable,Clifton Forge city,identity
51560,51005,2001,2023,1,merger,Clifton Forge city → Alleghany County,identity
5157,5157,1970,2023,1,stable,No changes,identity
51570,51570,1970,2023,1,stable,No changes,identity
51580,51580,1970,2023,1,stable,No changes,identity
5159,5159,1970,2023,1,stable,No changes,identity
51590,51590,1970,2023,1,stable,No changes,identity
51595,51595,1970,2023,1,stable,No changes,identity
51600,51600,1970,2023,1,stable,No changes,identity
5161,5161,1970,2023,1,stable,No changes,identity
51610,51610,1970,2023,1,stable,No changes,identity
51620,51620,1970,2023,1,stable,No changes,identity
5163,5163,1970,2023,1,stable,No changes,identity
51630,51630,1970,2023,1,stable,No changes,identity
51640,51640,1970,2023,1,stable,No changes,identity
5165,5165,1970,2023,1,stable,No changes,identity
51650,51650,1970,2023,1,stable,No changes,identity
51660,51660,1970,2023,1,stable,No changes,identity
5167,5167,1970,2023,1,stable,No changes,identity
51670,51670,1970,2023,1,stable,No changes,identity
51678,51678,1970,2023,1,stable,No changes,identity
51680,51680,1970,2023,1,stable,No changes,identity
51683,51683,1970,2023,1,stable,No changes,identity
51685,51685,1970,2023,1,stable,No changes,identity
5169,5169,1970,2023,1,stable,No changes,identity
51690,51690,1970,2023,1,stable,No changes,identity
517,517,1970,2023,1,stable,No changes,identity
517,517,1970,2023,1,stable,No changes,identity
5171,5171,1970,2023,1,stable,No changes,identity
51710,51710,1970,2023,1,stable,No changes,identity
51720,51720,1970,2023,1,stable,No changes,identity
5173,5173,1970,2023,1,stable,No changes,identity
51730,51730,1970,2023,1,stable,No changes,identity
51735,51735,1970,2023,1,stable,No changes,identity
51740,51740,1970,2023,1,stable,No changes,identity
5175,5175,1970,2023,1,stable,No changes,identity
51750,51750,1970,2023,1,stable,No changes,identity
51760,51760,1970,2023,1,stable,No changes,identity
5177,5177,1970,2023,1,stable,No changes,identity
51770,51770,1970,2023,1,stable,No changes,identity
51775,51775,1970,2023,1,stable,No changes,identity
51780,51780,1990,1994,1,stable,South Boston city,identity
51780,51083,1995,2023,1,merger,South Boston city merged into Halifax County,identity
5179,5179,1970,2023,1,stable,No changes,identity
51790,51790,1970,2023,1,stable,No changes,identity
5181,5181,1970,2023,1,stable,No changes,identity
51810,51810,1970,2023,1,stable,No changes,identity
51820,51820,1970,2023,1,stable,No changes,identity
5183,5183,1970,2023,1,stable,No changes,identity
51830,51830,1970,2023,1,stable,No changes,identity
51840,51840,1970,2023,1,stable,No changes,identity
5185,5185,1970,2023,1,stable,No changes,identity
5187,5187,1970,2023,1,stable,No changes,identity
5189,5189,1970,2023,1,stable,No changes,identity
519,519,1970,2023,1,stable,No changes,identity
519,519,1970,2023,1,stable,No changes,identity
5191,5191,1970,2023,1,stable,No changes,identity
5193,5193,1970,2023,1,stable,No changes,identity
5195,5195,1970,2023,1,stable,No changes,identity
5197,5197,1970,2023,1,stable,No changes,identity
5199,5199,1970,2023,1,stable,No changes,identity
521,521,1970,2023,1,stable,No changes,identity
523,523,1970,2023,1,stable,No changes,identity
525,525,1970,2023,1,stable,No changes,identity
527,527,1970,2023,1,stable,No changes,identity
529,529,1970,2023,1,stable,No changes,identity
53,53,1970,2023,1,stable,No changes,identity
531,531,1970,2023,1,stable,No changes,identity
531,531,1970,2023,1,stable,No changes,identity
5311,5311,1970,2023,1,stable,No changes,identity
5313,5313,1970,2023,1,stable,No changes,identity
5315,5315,1970,2023,1,stable,No changes,identity
5317,5317,1970,2023,1,stable,No changes,identity
5319,5319,1970,2023,1,stable,No changes,identity
5321,5321,1970,2023,1,stable,No changes,identity
5323,5323,1970,2023,1,stable,No changes,identity
5325,5325,1970,2023,1,stable,No changes,identity
5327,5327,1970,2023,1,stable,No changes,identity
5329,5329,1970,2023,1,stable,No changes,identity
533,533,1970,2023,1,stable,No changes,identity
533,533,1970,2023,1,stable,No changes,identity
5331,5331,1970,2023,1,stable,No changes,identity
5333,5333,1970,2023,1,stable,No changes,identity
5335,5335,1970,2023,1,stable,No changes,identity
5337,5337,1970,2023,1,stable,No changes,identity
5339,5339,1970,2023,1,stable,No changes,identity
5341,5341,1970,2023,1,stable,No changes,identity
5343,5343,1970,2023,1,stable,No changes,identity
5345,5345,1970,2023,1,stable,No changes,identity
5347,5347,1970,2023,1,stable,No changes,identity
5349,5349,1970,2023,1,stable,No changes,identity
535,535,1970,2023,1,stable,No changes,identity
535,535,1970,2023,1,stable,No changes,identity
5351,5351,1970,2023,1,stable,No changes,identity
5353,5353,1970,2023,1,stable,No changes,identity
